Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Adam Svensson,-,40,-,MC,MC,60,MC,40,21,-,-,37,-,-,-,-,-,-,-,-,31,-,-,78,7500,66/1,Bet 365,Further details,7
Brendon Todd,-,MC,57,WD,34,-,MC,56,2,-,49,-,-,MC,26,-,MC,MC,-,-,-,MC,10,36,7400,75/1,Bet 365,Further details,7
Matt Kuchar,43,MC,-,62,20,MC,MC,-,67,-,-,43,-,-,-,-,-,-,-,-,-,-,29,-,7400,80/1,Bet 365,Further details,38
Adam Schenk,MC,MC,2,7,-,MC,MC,7,4,-,MC,-,-,-,-,-,-,-,-,MC,MC,51,MC,MC,7400,75/1,Bet 365,Further details,64
Webb Simpson,-,MC,-,-,-,-,52,MC,-,-,-,-,-,22,11,5,6,72,3,2,2,3,7,WD,7400,60/1,Bet 365,Further details,5
Alexander Noren,-,MC,29,52,12,MC,-,9,-,MC,23,13,-,-,-,-,-,-,-,-,60,-,-,-,7300,75/1,Bet 365,Further details,38
Justin Suh,MC,26,16,41,-,27,56,78,-,-,34,43,-,-,-,-,-,-,-,-,-,-,-,-,7300,70/1,Bet 365,Further details,MC
Nicolai Hojgaard,-,50,-,MC,MC,-,-,21,MC,6,23,MC,-,-,-,-,-,-,-,-,-,-,-,-,7300,60/1,Bet 365,Further details,14
Kevin Streelman,-,-,9,MC,-,49,MC,-,51,MC,-,2,-,37,-,-,-,-,72,-,MC,-,7,MC,7300,80/1,Bet 365,Further details,MC
Garrick Higgo,30,-,MC,30,50,-,MC,33,21,19,-,13,-,-,-,-,-,-,-,-,-,-,-,MC,7300,75/1,Bet 365,Further details,MC
Benjamin Griffin,MC,MC,52,MC,-,-,MC,33,-,25,MC,20,-,-,-,-,-,-,-,-,-,-,-,4,7200,70/1,Bet 365,Further details,MC
Brandon Wu,23,MC,-,MC,9,-,MC,MC,-,MC,-,57,-,-,-,-,-,-,-,-,-,-,-,8,7200,80/1,Bet 365,Further details,58
Andrew Putnam,-,MC,29,5,-,43,45,-,-,42,55,-,-,-,-,-,MC,-,-,-,-,-,MC,27,7200,80/1,Bet 365,Further details,27
Sam Stevens,34,72,29,41,-,43,MC,74,MC,-,39,10,-,-,-,-,-,-,-,-,-,-,-,-,7200,90/1,Bet 365,Further details,MC
Nick Hardy,-,MC,48,MC,-,20,38,MC,21,-,63,13,-,-,-,-,-,-,-,-,-,-,-,MC,7200,80/1,Bet 365,Further details,27
Doug Ghim,19,-,-,-,12,-,15,33,26,MC,-,27,-,-,-,-,-,-,-,20,-,MC,MC,MC,7200,80/1,Bet 365,Further details,51
Davis Riley,MC,MC,MC,54,-,-,45,33,-,35,MC,-,-,-,-,-,-,-,-,-,-,-,-,13,7100,110/1,Bet 365,Further details,MC
Chez Reavie,-,40,40,58,25,-,4,29,35,-,55,MC,-,58,MC,-,MC,MC,37,-,48,MC,MC,47,7100,100/1,Bet 365,Further details,27
Sam Ryder,-,MC,MC,56,-,-,MC,40,MC,MC,-,7,-,-,-,-,-,-,-,45,60,MC,35,61,7100,110/1,Bet 365,Further details,38
Nate Lashley,23,-,MC,-,17,-,MC,56,21,-,-,57,-,-,-,-,-,-,-,-,-,77,73,-,7100,110/1,Bet 365,Further details,51
Nicholas Lindheim,-,-,-,27^,-,-,3^,-,-,-,-,-,-,-,-,-,-,-,MC,MC,MC,-,-,-,7100,90/1,Bet 365,Further details,27
Austin Eckroat,2,-,16,30,-,10,24,MC,-,65,-,MC,-,-,-,-,-,-,-,-,-,-,37,-,7100,75/1,Bet 365,Further details,MC
Mackenzie Hughes,14,MC,-,MC,MC,49,WD,-,-,MC,-,30,-,-,-,-,-,-,-,66,22,-,37,MC,7100,100/1,Bet 365,Further details,MC
Chesson Hadley,MC,-,-,-,43,-,24,33,MC,-,6,27,-,MC,MC,MC,MC,57,MC,45,53,51,15,8,7000,110/1,Bet 365,Further details,33
Stewart Cink,34,-,3^,60,-,MC,MC,-,-,7^,23,37,-,-,MC,-,MC,14,-,-,MC,MC,-,27,7000,150/1,Bet 365,Further details,MC
Christiaan Bezuidenhout,23,MC,21,38,-,-,MC,56,MC,MC,49,MC,-,-,-,-,-,-,-,-,-,37,-,47,7000,100/1,Bet 365,Further details,51
Kyounghoon Lee,50,29,57,MC,-,MC,MC,-,MC,72,MC,MC,-,-,-,-,-,-,-,-,MC,MC,24,61,7000,100/1,Bet 365,Further details,MC
Kevin Yu,-,-,-,-,-,-,49,MC,6,MC,-,37,-,-,-,-,-,-,-,-,-,-,-,-,7000,90/1,Bet 365,Further details,MC
MJ Daffue,MC,-,MC,MC,38,-,-,24,35,16,34,43,-,-,-,-,-,-,-,-,-,-,-,-,7000,140/1,Bet 365,Further details,MC
Ryan Palmer,8,-,MC,-,-,-,33,33,MC,-,MC,MC,-,-,-,-,-,-,MC,-,-,-,-,-,7000,110/1,Bet 365,Further details,MC
Chad Ramey,50,-,12,MC,MC,-,38,17,42,44,17,53,-,-,-,-,-,-,-,-,-,-,-,MC,7000,125/1,Bet 365,Further details,MC
Callum Tarren,-,29,MC,-,43,-,33,29,MC,MC,-,13,-,-,-,-,-,-,-,-,-,-,-,27,6900,140/1,Bet 365,Further details,MC
David Lipsky,MC,-,16,12,MC,-,56,MC,MC,-,34,43,-,-,-,-,-,-,-,-,-,-,-,27,6900,125/1,Bet 365,Further details,45
Seonghyeon Kim,50,-,MC,41,25,-,MC,74,MC,MC,MC,27,-,-,-,-,-,-,-,-,-,-,-,-,6900,110/1,Bet 365,Further details,MC
