Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Luke List,-,39,-,MC,23^^,MC,MC,34,-,57,16,-,-,-,-,-,-,-,-,MC,MC,-,-,MC,7000,400/1,Bet 365,Further details,MC
Phil Mickelson,-,41^^,2,-,11^^,15^^,-,-,58,44^^,-,-,-,65,2,28,64,MC,-,48,52,MC,62,MC,7000,150/1,Bet 365,Further details,MC
Sergio Garcia,-,45^^,MC,-,11^^,2^^,-,-,-,31^^,-,-,-,38,45,35,18,5,21,MC,52,MC,19,MC,7000,175/1,Bet 365,Further details,27
Emiliano Grillo,70,53,-,7,-,5,23,-,MC,1,48,-,-,-,-,-,-,54,MC,MC,58,-,-,-,7000,200/1,Bet 365,Further details,MC
Adam Hadwin,31,-,-,MC,2^^,-,MC,34,40,-,MC,12,-,-,MC,-,-,-,60,MC,-,54,40,7,6900,250/1,Bet 365,Further details,59
Hayden Buckley,-,10,-,5,26^^,-,43,-,26,MC,MC,-,-,-,-,-,-,-,-,-,-,-,MC,14,6900,350/1,Bet 365,Further details,MC
Patrick Rodgers,MC,5,-,19,-,10,MC,-,29,57,30,-,-,-,-,-,-,46,-,41,-,-,31,31,6900,200/1,Bet 365,Further details,32
Brian Harman,17,-,MC,7,-,-,MC,-,MC,29,MC,-,-,MC,-,-,MC,-,2,36,-,38,19,43,6900,250/1,Bet 365,Further details,43
Taylor Pendrith,70,MC,-,MC,13^^,30,MC,-,29,-,60,65,-,-,-,-,-,-,-,-,-,23,MC,-,6900,350/1,Bet 365,Further details,MC
Matt Kuchar,9,3,-,19,-,-,23,43,MC,-,62,20,-,27,28,12,12,46,16,MC,16,MC,MC,-,6900,150/1,Bet 365,Further details,MC
Carson Young,38,MC,-,19,MC^^,15,MC,14,-,21,-,43,-,-,-,-,-,-,-,-,-,-,-,-,6900,600/1,Bet 365,Further details,MC
Jordan L Smith,24,-,-,-,6,32,16,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,6900,225/1,Bet 365,Further details,20
Kevin Streelman,-,46,-,51,-,MC,18,-,-,9,MC,-,-,59,MC,MC,-,13,-,-,-,MC,15,-,6900,500/1,Bet 365,Further details,49
Michael Kim,26,46,-,-,19^^,30,7,MC,-,6,-,43,-,-,17,-,-,-,-,-,-,-,-,-,6900,400/1,Bet 365,Further details,MC
Joel Dahmen,50,-,-,MC,11^^,-,MC,-,69,68,MC,-,-,-,-,-,-,-,-,-,MC,MC,-,10,6800,500/1,Bet 365,Further details,MC
